week_start_date,district,average_temperature,average_rainfall
2020-02-24,Matara,29.11,0.11
2020-03-02,Matara,28.18,1.2
2020-03-09,Matara,29.11,0.07
2020-03-16,Matara,28.96,1.63
2020-03-23,Matara,28.79,0.34
2020-03-30,Matara,28.4,2.21
2020-04-06,Matara,28.47,4.26
2020-04-13,Matara,27.85,7.34
2020-04-20,Matara,27.94,7.17
2020-04-27,Matara,28.33,3.39
2020-05-04,Matara,27.61,9.51
2020-05-11,Matara,27.65,11.93
2020-05-18,Matara,27.9,5.14
2020-05-25,Matara,27.59,6.97
2020-06-01,Matara,27.61,2.86
2020-06-08,Matara,27.53,4.83
2020-06-15,Matara,28.03,3.29
2020-06-22,Matara,27.71,3.36
2020-06-29,Matara,27.5,4.66
2020-07-06,Matara,26.99,6.76
2020-07-13,Matara,27.4,5.76
2020-07-20,Matara,26.36,16.33
2020-07-27,Matara,26.69,6.76
2020-08-03,Matara,26.6,10.39
2020-08-10,Matara,27.22,1.93
2020-08-17,Matara,27.4,1.59
2020-08-24,Matara,27.56,1.36
2020-08-31,Matara,26.46,8.2
2020-09-07,Matara,26.66,5.33
2020-09-14,Matara,26.46,9.06
2020-09-21,Matara,26.66,7.61
2020-09-28,Matara,27.01,3.74
2020-10-05,Matara,27.12,2.93
2020-10-12,Matara,26.86,5.5
2020-10-19,Matara,26.99,2.64
2020-10-26,Matara,27.14,1.6
2020-11-02,Matara,27.14,14.17
2020-11-09,Matara,26.47,14.56
2020-11-16,Matara,26.1,12.14
2020-11-23,Matara,26.7,1.61
2020-11-30,Matara,26.64,3.76
2020-12-07,Matara,26.32,4.24
2020-12-14,Matara,25.98,4.8
2020-12-21,Matara,26.17,7.64
2020-12-28,Matara,26.3,6.06
2021-01-04,Matara,25.61,5.96
2021-01-11,Matara,25.61,21.26
2021-01-18,Matara,25.82,3.13
2021-01-25,Matara,25.84,4.47
2021-02-01,Matara,26.21,4.53
2021-02-08,Matara,25.54,1.54
2021-02-15,Matara,26.92,1.59
2021-02-22,Matara,26.49,3.11
2021-03-01,Matara,26.66,1.33
2021-03-08,Matara,26.99,4.96
2021-03-15,Matara,26.44,5.97
2021-03-22,Matara,26.7,7.36
2021-03-29,Matara,27.87,1.36
2021-04-05,Matara,27.34,1.79
2021-04-12,Matara,26.99,5.69
2021-04-19,Matara,27.5,1.79
2021-04-26,Matara,27.56,4.43
2021-05-03,Matara,26.99,9.74
2021-05-10,Matara,27.41,7.03
2021-05-17,Matara,27.88,4.19
2021-05-24,Matara,27.38,9.94
2021-05-31,Matara,27.35,4.51
2021-06-07,Matara,27.14,5.89
2021-06-14,Matara,27.76,1.33
2021-06-21,Matara,26.85,5.33
2021-06-28,Matara,26.86,7.24
2021-07-05,Matara,26.76,11.06
2021-07-12,Matara,27.35,2.27
2021-07-19,Matara,27.19,7.44
2021-07-26,Matara,27.04,5.29
2021-08-02,Matara,26.69,7.09
2021-08-09,Matara,26.89,5.46
2021-08-16,Matara,26.77,4.83
2021-08-23,Matara,26.34,9.56
2021-08-30,Matara,26.49,5.16
2021-09-06,Matara,26.82,3.09
2021-09-13,Matara,26.85,7.94
2021-09-20,Matara,27.07,8.77
2021-09-27,Matara,26.63,6.2
2021-10-04,Matara,27.04,7.87
2021-10-11,Matara,27.29,4.69
2021-10-18,Matara,26.91,1.79
2021-10-25,Matara,25.96,14.0
2021-11-01,Matara,25.81,18.69
2021-11-08,Matara,26.34,7.31
2021-11-15,Matara,26.3,7.57
2021-11-22,Matara,26.02,20.63
2021-11-29,Matara,25.76,9.39
2021-12-06,Matara,26.59,7.11
2021-12-13,Matara,25.67,12.59
2021-12-20,Matara,25.91,1.39
2021-12-27,Matara,26.24,2.16
2022-01-03,Matara,25.85,7.49
2022-01-10,Matara,26.09,5.56
2022-01-17,Matara,25.01,1.27
2022-01-24,Matara,25.54,0.83
2022-01-31,Matara,26.36,2.74
2022-02-07,Matara,26.16,4.39
2022-02-14,Matara,26.34,0.89
2022-02-21,Matara,26.97,4.67
2022-02-28,Matara,26.91,2.19
2022-03-07,Matara,26.58,5.96
2022-03-14,Matara,26.85,2.87
2022-03-21,Matara,27.31,0.83
2022-03-28,Matara,26.91,2.2
2022-04-04,Matara,26.37,9.86
2022-04-11,Matara,26.96,6.0
2022-04-18,Matara,27.44,6.91
2022-04-25,Matara,27.63,7.64
2022-05-02,Matara,28.2,3.1
2022-05-09,Matara,26.49,21.67
2022-05-16,Matara,27.15,7.4
2022-05-23,Matara,26.43,6.53
2022-05-30,Matara,26.31,10.73
2022-06-06,Matara,26.84,3.13
2022-06-13,Matara,26.44,7.36
2022-06-20,Matara,26.66,7.67
2022-06-27,Matara,27.27,3.7
2022-07-04,Matara,27.24,1.77
2022-07-11,Matara,27.17,2.47
2022-07-18,Matara,27.01,4.41
2022-07-25,Matara,26.66,8.06
2022-08-01,Matara,25.82,13.11
2022-08-08,Matara,27.09,1.4
2022-08-15,Matara,27.06,2.4
2022-08-22,Matara,26.51,5.7
2022-08-29,Matara,25.78,11.47
2022-09-05,Matara,26.25,6.19
2022-09-12,Matara,26.58,1.9
2022-09-19,Matara,27.19,3.41
2022-09-26,Matara,26.98,4.96
2022-10-03,Matara,26.59,2.97
2022-10-10,Matara,25.87,11.01
2022-10-17,Matara,25.82,7.96
2022-10-24,Matara,26.09,6.4
2022-10-31,Matara,25.94,11.91
2022-11-07,Matara,25.65,9.43
2022-11-14,Matara,25.96,6.23
2022-11-21,Matara,26.15,3.17
2022-11-28,Matara,25.73,14.96
2022-12-05,Matara,25.24,7.01
2022-12-12,Matara,25.54,5.09
2022-12-19,Matara,25.66,6.99
2022-12-26,Matara,25.68,5.27
2023-01-02,Matara,25.51,3.27
2023-01-09,Matara,25.06,1.81
2023-01-16,Matara,25.74,5.03
2023-01-23,Matara,25.36,3.9
2023-01-30,Matara,25.99,7.26
2023-02-06,Matara,26.26,2.34
2023-02-13,Matara,26.75,3.24
2023-02-20,Matara,26.29,5.54
2023-02-27,Matara,26.56,4.44
2023-03-06,Matara,26.9,6.13
2023-03-13,Matara,26.91,4.51
2023-03-20,Matara,26.34,7.71
2023-03-27,Matara,26.89,2.41
2023-04-03,Matara,26.74,3.44
2023-04-10,Matara,27.61,3.04
2023-04-17,Matara,27.78,2.04
2023-04-24,Matara,26.94,11.3
2023-05-01,Matara,26.84,12.17
2023-05-08,Matara,27.42,5.03
2023-05-15,Matara,27.97,2.41
2023-05-22,Matara,27.93,1.3
2023-05-29,Matara,27.59,2.86
2023-06-05,Matara,27.46,3.67
2023-06-12,Matara,27.83,3.44
2023-06-19,Matara,27.15,6.41
2023-06-26,Matara,26.76,5.83
2023-07-03,Matara,26.45,10.56
2023-07-10,Matara,26.97,3.46
2023-07-17,Matara,27.23,5.06
2023-07-24,Matara,27.18,2.76
2023-07-31,Matara,27.96,0.97
2023-08-07,Matara,27.51,3.51
2023-08-14,Matara,27.68,2.4
2023-08-21,Matara,28.03,1.44
2023-08-28,Matara,26.39,22.43
2023-09-04,Matara,26.21,10.91
2023-09-11,Matara,26.44,14.5
2023-09-18,Matara,26.31,12.2
2023-09-25,Matara,26.2,15.77
2023-10-02,Matara,25.93,21.93
2023-10-09,Matara,26.09,10.9
2023-10-16,Matara,25.56,18.34
2023-10-23,Matara,26.01,9.99
2023-10-30,Matara,25.69,13.21
2023-11-06,Matara,25.91,16.83
2023-11-13,Matara,26.29,19.54
2023-11-20,Matara,26.5,14.01
2023-11-27,Matara,26.26,18.34
2023-12-04,Matara,25.93,13.84
2023-12-11,Matara,26.1,19.61
2023-12-18,Matara,27.1,6.13
2023-12-25,Matara,26.96,5.49
2024-01-01,Matara,26.45,17.0
2024-01-08,Matara,26.04,8.5
2024-01-15,Matara,26.21,1.23
2024-01-22,Matara,27.39,1.06
2024-01-29,Matara,27.11,4.1
2024-02-05,Matara,27.69,0.8
2024-02-12,Matara,28.89,2.2
2024-02-19,Matara,29.1,1.33
2024-02-26,Matara,29.36,1.89
2024-03-04,Matara,27.91,1.33
2024-03-11,Matara,28.26,1.37
2024-03-18,Matara,28.66,6.16
2024-03-25,Matara,27.97,5.51
2024-04-01,Matara,27.94,3.99
2024-04-08,Matara,28.31,14.26
2024-04-15,Matara,28.15,3.7
2024-04-22,Matara,28.56,3.73
2024-04-29,Matara,28.68,4.96
2024-05-06,Matara,28.14,10.41
2024-05-13,Matara,27.29,18.89
2024-05-20,Matara,27.01,21.54
2024-05-27,Matara,27.26,17.3
2024-06-03,Matara,27.12,5.84
2024-06-10,Matara,27.5,3.67
2024-06-17,Matara,27.04,7.26
2024-06-24,Matara,27.04,5.97
2024-07-01,Matara,27.11,5.06
2024-07-08,Matara,27.46,2.64
2024-07-15,Matara,27.42,3.0
2024-07-22,Matara,27.71,5.73
2024-07-29,Matara,27.01,8.23
2024-08-05,Matara,27.39,4.84
2024-08-12,Matara,26.56,12.44
2024-08-19,Matara,26.61,10.03
2024-08-26,Matara,27.08,6.74
2024-09-02,Matara,27.16,9.07
2024-09-09,Matara,26.85,4.47
2024-09-16,Matara,26.63,5.14
2024-09-23,Matara,27.08,5.83
2024-09-30,Matara,27.28,2.59
2024-10-07,Matara,26.09,14.41
2024-10-14,Matara,26.53,7.11
2024-10-21,Matara,26.21,7.21
2024-10-28,Matara,26.34,8.3
2024-11-04,Matara,25.93,6.44
2024-11-11,Matara,26.73,5.11
2024-11-18,Matara,26.11,21.91
2024-11-25,Matara,26.32,5.86
2024-12-02,Matara,26.98,2.36
2024-12-09,Matara,26.41,7.74
2024-12-16,Matara,26.95,6.6
2024-12-23,Matara,26.46,4.41
2024-12-30,Matara,25.41,14.37
2025-01-06,Matara,25.77,9.69
2025-01-13,Matara,25.72,17.53
2025-01-20,Matara,25.87,10.03
2025-01-27,Matara,26.34,7.61
2025-02-03,Matara,26.92,0.63
2025-02-10,Matara,27.49,0.76
2025-02-17,Matara,27.65,2.29
2025-02-24,Matara,27.04,8.74
2025-03-03,Matara,26.53,2.11
2025-03-10,Matara,26.45,5.39
2025-03-17,Matara,27.39,6.41
2025-03-24,Matara,27.36,7.1
2025-03-31,Matara,26.77,13.13
2025-04-07,Matara,26.53,13.19
2025-04-14,Matara,27.9,3.69
2025-04-21,Matara,27.79,3.09
2025-04-28,Matara,27.01,11.81
2025-05-05,Matara,27.91,4.21
2025-05-12,Matara,28.17,3.14
2025-05-19,Matara,27.44,8.21
2025-05-26,Matara,27.24,7.5
2025-06-02,Matara,28.05,1.49
2025-06-09,Matara,26.46,13.1
2025-06-16,Matara,27.03,4.14
2025-06-23,Matara,27.15,5.36
2025-06-30,Matara,27.69,2.27
2025-07-07,Matara,28.16,1.51
2025-07-14,Matara,26.47,8.63
2025-07-21,Matara,26.64,4.5
2025-07-28,Matara,27.44,1.93
2025-08-04,Matara,27.16,1.81
2025-08-11,Matara,26.69,4.77
2025-08-18,Matara,27.57,2.6
2025-08-25,Matara,27.23,4.24
2025-09-01,Matara,27.6,2.97
2025-09-08,Matara,28.06,2.51
2025-09-15,Matara,27.39,3.34
2025-09-22,Matara,26.42,10.84
2025-09-29,Matara,27.41,2.11
2025-10-06,Matara,27.47,5.77
2025-10-13,Matara,26.46,18.34
2025-10-20,Matara,26.54,8.94
2025-10-27,Matara,27.76,1.2
2025-11-03,Matara,27.48,2.14
2025-11-10,Matara,26.91,8.93
2025-11-17,Matara,26.26,11.47
2025-11-24,Matara,25.05,36.33
2025-12-01,Matara,26.41,7.86
2025-12-08,Matara,26.08,4.97
2025-12-15,Matara,25.96,4.63
2025-12-22,Matara,26.05,2.9
2025-12-29,Matara,26.43,1.03
2026-01-05,Matara,25.96,4.1
2026-01-12,Matara,26.09,2.17
2026-01-19,Matara,25.59,0.37
2026-01-26,Matara,26.96,3.06
2026-02-02,Matara,26.61,7.27
2026-02-09,Matara,26.13,2.99
2026-02-16,Matara,26.59,11.5
2026-02-23,Matara,26.71,1.86
2026-03-02,Matara,26.42,1.06
2026-03-09,Matara,28.0,1.3
2026-03-16,Matara,27.77,3.06
2026-03-23,Matara,28.44,2.53
2026-03-30,Matara,27.8,6.76
2026-04-06,Matara,28.79,2.93
2026-04-13,Matara,27.56,4.91
2026-04-20,Matara,27.83,9.26
2026-04-27,Matara,27.79,8.21
2026-05-04,Matara,27.74,12.31
2026-05-11,Matara,27.43,9.31
2026-05-18,Matara,28.16,2.16
2026-05-25,Matara,27.73,3.77
2026-06-01,Matara,27.94,5.04
2026-06-08,Matara,27.96,4.86
2026-06-15,Matara,27.43,3.26
2026-06-22,Matara,27.69,3.74
2026-06-29,Matara,28.04,1.71
2026-07-06,Matara,28.66,1.34
2026-07-13,Matara,28.34,1.74
2026-07-20,Matara,28.61,2.07
2026-07-27,Matara,28.24,7.25
2013-12-30,Monaragala,23.97,7.76
2014-01-06,Monaragala,24.3,5.0
2014-01-13,Monaragala,24.15,19.67
2014-01-20,Monaragala,23.88,0.26
2014-01-27,Monaragala,24.19,1.34
2014-02-03,Monaragala,23.56,0.0
2014-02-10,Monaragala,23.74,0.06
2014-02-17,Monaragala,25.7,2.69
2014-02-24,Monaragala,25.41,2.24
2014-03-03,Monaragala,25.71,1.96
2014-03-10,Monaragala,25.71,0.16
2014-03-17,Monaragala,26.08,3.21
2014-03-24,Monaragala,26.17,0.61
2014-03-31,Monaragala,26.64,6.3
2014-04-07,Monaragala,26.97,1.03
2014-04-14,Monaragala,26.91,0.86
2014-04-21,Monaragala,27.4,5.44
2014-04-28,Monaragala,26.66,14.77
2014-05-05,Monaragala,26.83,8.53
2014-05-12,Monaragala,27.81,1.31
2014-05-19,Monaragala,28.91,1.53
2014-05-26,Monaragala,28.73,0.9
2014-06-02,Monaragala,28.01,7.67
2014-06-09,Monaragala,28.69,1.81
2014-06-16,Monaragala,28.81,1.17
2014-06-23,Monaragala,29.14,0.31
2014-06-30,Monaragala,28.66,5.24
2014-07-07,Monaragala,28.44,1.9
2014-07-14,Monaragala,28.91,0.4
2014-07-21,Monaragala,29.29,1.47
2014-07-28,Monaragala,28.49,4.71
2014-08-04,Monaragala,27.77,8.34
2014-08-11,Monaragala,27.65,9.63
2014-08-18,Monaragala,27.04,2.94
2014-08-25,Monaragala,28.21,0.16
2014-09-01,Monaragala,28.47,2.81
2014-09-08,Monaragala,28.23,4.64
2014-09-15,Monaragala,28.68,1.44
2014-09-22,Monaragala,27.81,4.93
2014-09-29,Monaragala,26.34,15.8
2014-10-06,Monaragala,26.97,8.8
2014-10-13,Monaragala,26.17,22.79
2014-10-20,Monaragala,25.72,10.53
2014-10-27,Monaragala,25.42,10.86
2014-11-03,Monaragala,25.76,8.11
2014-11-10,Monaragala,25.27,6.97
2014-11-17,Monaragala,24.59,38.29
2014-11-24,Monaragala,24.19,17.27
2014-12-01,Monaragala,24.89,4.61
2014-12-08,Monaragala,25.03,6.84
2014-12-15,Monaragala,24.56,26.69
2014-12-22,Monaragala,23.0,49.04
2014-12-29,Monaragala,25.16,3.96
2015-01-05,Monaragala,24.47,0.59
2015-01-12,Monaragala,24.43,0.01
2015-01-19,Monaragala,24.59,0.99
2015-01-26,Monaragala,24.79,4.6
2015-02-02,Monaragala,24.61,3.14
2015-02-09,Monaragala,24.94,7.73
2015-02-16,Monaragala,23.69,0.46
2015-02-23,Monaragala,24.86,11.89
2015-03-02,Monaragala,25.39,1.01
2015-03-09,Monaragala,24.99,8.09
2015-03-16,Monaragala,24.69,0.41
2015-03-23,Monaragala,25.64,3.54
2015-03-30,Monaragala,26.27,6.4
2015-04-06,Monaragala,26.26,7.96
2015-04-13,Monaragala,26.06,18.71
2015-04-20,Monaragala,26.31,9.57
2015-04-27,Monaragala,26.57,4.01
2015-05-04,Monaragala,26.61,21.64
2015-05-11,Monaragala,26.99,4.1
2015-05-18,Monaragala,27.91,0.1
2015-05-25,Monaragala,28.61,1.94
2015-06-01,Monaragala,27.65,5.6
2015-06-08,Monaragala,27.84,2.41
2015-06-15,Monaragala,28.16,2.63
2015-06-22,Monaragala,28.72,0.73
2015-06-29,Monaragala,28.8,1.3
2015-07-06,Monaragala,28.97,2.23
2015-07-13,Monaragala,28.59,2.73
2015-07-20,Monaragala,28.41,3.31
2015-07-27,Monaragala,28.42,1.16
2015-08-03,Monaragala,29.06,0.96
2015-08-10,Monaragala,29.06,6.16
2015-08-17,Monaragala,27.72,3.56
2015-08-24,Monaragala,28.39,2.23
2015-08-31,Monaragala,27.91,3.77
2015-09-07,Monaragala,28.44,1.24
2015-09-14,Monaragala,29.54,1.46
2015-09-21,Monaragala,27.42,11.13
2015-09-28,Monaragala,26.71,4.86
2015-10-05,Monaragala,27.41,4.61
2015-10-12,Monaragala,26.5,12.96
2015-10-19,Monaragala,25.54,33.99
2015-10-26,Monaragala,24.9,21.57
2015-11-02,Monaragala,25.4,15.94
2015-11-09,Monaragala,25.37,16.67
2015-11-16,Monaragala,25.34,4.93
2015-11-23,Monaragala,25.47,7.99
2015-11-30,Monaragala,25.46,16.26
2015-12-07,Monaragala,25.26,18.51
2015-12-14,Monaragala,24.84,8.93
2015-12-21,Monaragala,25.0,1.33
2015-12-28,Monaragala,25.24,3.84
2016-01-04,Monaragala,25.18,1.71
2016-01-11,Monaragala,24.71,0.04
2016-01-18,Monaragala,25.45,0.93
2016-01-25,Monaragala,25.39,0.76
2016-02-01,Monaragala,25.34,0.03
2016-02-08,Monaragala,25.88,0.57
2016-02-15,Monaragala,26.01,3.6
2016-02-22,Monaragala,25.63,2.93
2016-02-29,Monaragala,26.24,1.17
2016-03-07,Monaragala,26.85,0.43
2016-03-14,Monaragala,26.82,0.61
2016-03-21,Monaragala,27.51,0.04
2016-03-28,Monaragala,26.93,7.0
2016-04-04,Monaragala,27.73,2.77
2016-04-11,Monaragala,28.25,1.24
2016-04-18,Monaragala,28.51,2.29
2016-04-25,Monaragala,28.25,5.61
2016-05-02,Monaragala,27.92,4.16
2016-05-09,Monaragala,26.34,36.0
2016-05-16,Monaragala,27.79,2.33
2016-05-23,Monaragala,28.57,0.83
2016-05-30,Monaragala,28.53,0.66
2016-06-06,Monaragala,28.76,0.41
2016-06-13,Monaragala,28.94,0.71
2016-06-20,Monaragala,28.55,2.37
2016-06-27,Monaragala,29.89,0.09
2016-07-04,Monaragala,30.02,1.0
2016-07-11,Monaragala,29.73,2.87
2016-07-18,Monaragala,28.61,3.74
2016-07-25,Monaragala,27.78,6.37
2016-08-01,Monaragala,28.76,0.26
2016-08-08,Monaragala,29.24,1.37
2016-08-15,Monaragala,29.69,1.34
2016-08-22,Monaragala,28.01,11.31
2016-08-29,Monaragala,28.16,5.87
2016-09-05,Monaragala,29.06,0.31
2016-09-12,Monaragala,29.15,2.93
2016-09-19,Monaragala,29.52,1.26
2016-09-26,Monaragala,29.84,0.73
2016-10-03,Monaragala,29.34,1.04
2016-10-10,Monaragala,29.26,3.0
2016-10-17,Monaragala,27.56,7.0
2016-10-24,Monaragala,26.66,10.63
2016-10-31,Monaragala,26.14,17.27
2016-11-07,Monaragala,25.69,5.84
2016-11-14,Monaragala,25.06,13.76
2016-11-21,Monaragala,25.34,5.6
2016-11-28,Monaragala,24.79,0.27
2016-12-05,Monaragala,25.46,3.23
2016-12-12,Monaragala,25.48,1.84
2016-12-19,Monaragala,24.54,2.09
2016-12-26,Monaragala,24.9,6.76
2017-01-02,Monaragala,25.04,0.87
2017-01-09,Monaragala,25.37,0.0
2017-01-16,Monaragala,26.04,1.14
2017-01-23,Monaragala,24.53,12.47
2017-01-30,Monaragala,24.77,0.63
2017-02-06,Monaragala,25.86,0.14
2017-02-13,Monaragala,25.58,3.86
2017-02-20,Monaragala,25.69,7.07
2017-02-27,Monaragala,25.36,8.73
2017-03-06,Monaragala,26.53,8.81
2017-03-13,Monaragala,26.35,2.34
2017-03-20,Monaragala,26.88,0.27
2017-03-27,Monaragala,27.64,6.31
2017-04-03,Monaragala,27.79,4.49
2017-04-10,Monaragala,28.41,7.89
2017-04-17,Monaragala,29.41,0.11
2017-04-24,Monaragala,30.47,0.63
2017-05-01,Monaragala,28.83,5.14
2017-05-08,Monaragala,28.26,5.07
2017-05-15,Monaragala,30.45,1.99
2017-05-22,Monaragala,29.76,4.93
2017-05-29,Monaragala,29.59,2.31
2017-06-05,Monaragala,30.23,2.06
2017-06-12,Monaragala,29.81,1.11
2017-06-19,Monaragala,29.59,1.49
2017-06-26,Monaragala,30.86,0.56
2017-07-03,Monaragala,30.97,1.99
2017-07-10,Monaragala,30.12,1.2
2017-07-17,Monaragala,30.41,0.17
2017-07-24,Monaragala,31.25,3.0
2017-07-31,Monaragala,29.93,1.56
2017-08-07,Monaragala,30.07,2.34
2017-08-14,Monaragala,29.12,1.21
2017-08-21,Monaragala,30.24,2.01
2017-08-28,Monaragala,29.61,5.26
2017-09-04,Monaragala,27.52,4.49
2017-09-11,Monaragala,28.19,1.04
2017-09-18,Monaragala,29.79,0.33
2017-09-25,Monaragala,29.81,0.77
2017-10-02,Monaragala,29.38,9.33
2017-10-09,Monaragala,27.48,6.69
2017-10-16,Monaragala,28.92,0.19
2017-10-23,Monaragala,27.81,20.2
2017-10-30,Monaragala,26.08,19.73
2017-11-06,Monaragala,25.66,9.6
2017-11-13,Monaragala,25.94,4.11
2017-11-20,Monaragala,25.04,13.4
2017-11-27,Monaragala,24.44,20.91
2017-12-04,Monaragala,25.52,1.39
2017-12-11,Monaragala,25.59,2.84
2017-12-18,Monaragala,24.96,3.66
2017-12-25,Monaragala,25.35,1.11
2018-01-01,Monaragala,24.76,0.7
2018-01-08,Monaragala,25.07,3.24
2018-01-15,Monaragala,25.23,0.01
2018-01-22,Monaragala,25.83,0.31
2018-01-29,Monaragala,25.03,3.71
2018-02-05,Monaragala,25.75,2.76
2018-02-12,Monaragala,25.74,0.86
2018-02-19,Monaragala,26.04,2.91
2018-02-26,Monaragala,25.86,14.87
2018-03-05,Monaragala,25.4,8.7
2018-03-12,Monaragala,25.92,4.27
2018-03-19,Monaragala,26.76,1.01
2018-03-26,Monaragala,27.14,4.73
2018-04-02,Monaragala,26.66,8.43
2018-04-09,Monaragala,26.04,15.8
2018-04-16,Monaragala,26.69,3.77
2018-04-23,Monaragala,27.44,4.81
2018-04-30,Monaragala,27.41,6.46
2018-05-07,Monaragala,27.02,12.61
2018-05-14,Monaragala,26.35,12.63
2018-05-21,Monaragala,26.24,5.09
2018-05-28,Monaragala,27.6,1.51
2018-06-04,Monaragala,27.54,1.36
2018-06-11,Monaragala,28.14,1.4
2018-06-18,Monaragala,28.42,0.57
2018-06-25,Monaragala,29.22,0.93
2018-07-02,Monaragala,29.51,0.93
2018-07-09,Monaragala,29.21,0.47
2018-07-16,Monaragala,30.7,0.34
2018-07-23,Monaragala,29.95,5.29
2018-07-30,Monaragala,29.82,0.39
2018-08-06,Monaragala,29.9,0.36
2018-08-13,Monaragala,28.89,0.93
2018-08-20,Monaragala,30.5,0.84
2018-08-27,Monaragala,30.36,1.9
2018-09-03,Monaragala,30.44,0.24
2018-09-10,Monaragala,30.4,0.99
2018-09-17,Monaragala,29.49,1.7
2018-09-24,Monaragala,26.87,16.34
2018-10-01,Monaragala,25.82,25.83
2018-10-08,Monaragala,26.03,7.61
